path,class,sport
../Dataset/noFights/v_BrushingTeeth_g15_c03.avi,0,noFights
../Dataset/noFights/v_Swing_g12_c02.avi,0,noFights
../Dataset/noFights/v_CleanAndJerk_g09_c03.avi,0,noFights
../Dataset/noFights/no15_xvid.avi,0,noFights
../Dataset/noFights/v_RopeClimbing_g02_c01.avi,0,noFights
../Dataset/noFights/v_WritingOnBoard_g09_c04.avi,0,noFights
../Dataset/noFights/v_BenchPress_g09_c05.avi,0,noFights
../Dataset/noFights/v_BenchPress_g18_c07.avi,0,noFights
../Dataset/noFights/v_PoleVault_g22_c03.avi,0,noFights
../Dataset/noFights/v_FieldHockeyPenalty_g03_c01.avi,0,noFights
../Dataset/noFights/v_SkyDiving_g24_c02.avi,0,noFights
../Dataset/noFights/v_BlowDryHair_g25_c02.avi,0,noFights
../Dataset/fights/newfi36.avi,1,fights
../Dataset/fights/fi500_xvid.avi,1,fights
../Dataset/noFights/v_PlayingFlute_g23_c03.avi,0,noFights
../Dataset/noFights/v_BrushingTeeth_g25_c01.avi,0,noFights
../Dataset/noFights/v_SalsaSpin_g10_c01.avi,0,noFights
../Dataset/noFights/v_TaiChi_g22_c03.avi,0,noFights
../Dataset/noFights/v_VolleyballSpiking_g06_c03.avi,0,noFights
../Dataset/noFights/v_PlayingCello_g04_c04.avi,0,noFights
../Dataset/noFights/v_BalanceBeam_g07_c02.avi,0,noFights
../Dataset/noFights/v_Bowling_g10_c03.avi,0,noFights
../Dataset/noFights/v_HorseRiding_g15_c04.avi,0,noFights
../Dataset/noFights/v_WalkingWithDog_g07_c03.avi,0,noFights
../Dataset/noFights/v_HammerThrow_g02_c02.avi,0,noFights
../Dataset/noFights/v_StillRings_g13_c04.avi,0,noFights
../Dataset/noFights/v_FrisbeeCatch_g09_c04.avi,0,noFights
../Dataset/noFights/v_TrampolineJumping_g09_c04.avi,0,noFights
../Dataset/noFights/v_PoleVault_g13_c02.avi,0,noFights
../Dataset/noFights/v_HammerThrow_g25_c03.avi,0,noFights
../Dataset/noFights/v_HorseRace_g20_c05.avi,0,noFights
../Dataset/noFights/v_ThrowDiscus_g13_c03.avi,0,noFights
../Dataset/noFights/v_TennisSwing_g04_c06.avi,0,noFights
../Dataset/noFights/v_CuttingInKitchen_g02_c04.avi,0,noFights
../Dataset/noFights/v_Hammering_g03_c01.avi,0,noFights
../Dataset/noFights/v_PlayingViolin_g10_c03.avi,0,noFights
../Dataset/noFights/v_PlayingSitar_g20_c03.avi,0,noFights
../Dataset/noFights/v_HorseRiding_g04_c04.avi,0,noFights
../Dataset/noFights/v_PlayingSitar_g23_c04.avi,0,noFights
../Dataset/noFights/v_WallPushups_g08_c01.avi,0,noFights
../Dataset/noFights/v_ThrowDiscus_g07_c01.avi,0,noFights
../Dataset/noFights/v_TennisSwing_g20_c02.avi,0,noFights
../Dataset/noFights/v_Rafting_g13_c04.avi,0,noFights
../Dataset/noFights/v_YoYo_g07_c01.avi,0,noFights
../Dataset/noFights/v_Lunges_g21_c01.avi,0,noFights
../Dataset/noFights/v_PlayingSitar_g13_c01.avi,0,noFights
../Dataset/noFights/v_CleanAndJerk_g22_c01.avi,0,noFights
../Dataset/noFights/v_FieldHockeyPenalty_g21_c01.avi,0,noFights
../Dataset/noFights/v_Basketball_g03_c04.avi,0,noFights
../Dataset/noFights/v_SoccerJuggling_g25_c05.avi,0,noFights
../Dataset/noFights/v_Kayaking_g24_c03.avi,0,noFights
../Dataset/noFights/v_WritingOnBoard_g02_c06.avi,0,noFights
../Dataset/noFights/v_Typing_g08_c04.avi,0,noFights
../Dataset/noFights/v_Hammering_g17_c01.avi,0,noFights
../Dataset/noFights/v_LongJump_g10_c03.avi,0,noFights
../Dataset/noFights/v_BodyWeightSquats_g01_c03.avi,0,noFights
../Dataset/noFights/v_Shotput_g03_c05.avi,0,noFights
../Dataset/noFights/v_Biking_g20_c05.avi,0,noFights
../Dataset/noFights/v_PlayingFlute_g19_c02.avi,0,noFights
../Dataset/noFights/v_BabyCrawling_g15_c04.avi,0,noFights
../Dataset/noFights/v_HorseRace_g07_c03.avi,0,noFights
../Dataset/fights/fi261_xvid.avi,1,fights
../Dataset/noFights/v_CricketBowling_g16_c06.avi,0,noFights
../Dataset/noFights/v_PlayingGuitar_g20_c01.avi,0,noFights
../Dataset/noFights/v_Kayaking_g08_c04.avi,0,noFights
../Dataset/fights/fi19_xvid.avi,1,fights
../Dataset/noFights/v_CuttingInKitchen_g20_c02.avi,0,noFights
../Dataset/noFights/v_IceDancing_g11_c02.avi,0,noFights
../Dataset/noFights/v_PlayingDhol_g18_c05.avi,0,noFights
../Dataset/noFights/v_Drumming_g01_c01.avi,0,noFights
../Dataset/noFights/v_FrisbeeCatch_g18_c01.avi,0,noFights
../Dataset/noFights/v_Skijet_g08_c01.avi,0,noFights
../Dataset/noFights/v_PlayingDhol_g02_c06.avi,0,noFights
../Dataset/noFights/v_LongJump_g08_c01.avi,0,noFights
../Dataset/noFights/v_TrampolineJumping_g18_c04.avi,0,noFights
../Dataset/noFights/v_HorseRace_g07_c06.avi,0,noFights
../Dataset/noFights/v_Rafting_g15_c03.avi,0,noFights
../Dataset/noFights/v_Drumming_g04_c06.avi,0,noFights
../Dataset/noFights/v_BodyWeightSquats_g07_c04.avi,0,noFights
../Dataset/noFights/v_Hammering_g16_c01.avi,0,noFights
../Dataset/noFights/v_IceDancing_g24_c04.avi,0,noFights
../Dataset/noFights/v_PullUps_g06_c01.avi,0,noFights
../Dataset/fights/fi57_xvid.avi,1,fights
../Dataset/noFights/v_TrampolineJumping_g20_c04.avi,0,noFights
../Dataset/noFights/v_HammerThrow_g10_c03.avi,0,noFights
../Dataset/noFights/v_ApplyEyeMakeup_g11_c04.avi,0,noFights
../Dataset/noFights/v_BoxingSpeedBag_g19_c01.avi,0,noFights
../Dataset/noFights/v_FrontCrawl_g08_c02.avi,0,noFights
../Dataset/noFights/v_PizzaTossing_g20_c02.avi,0,noFights
../Dataset/noFights/v_Knitting_g04_c01.avi,0,noFights
../Dataset/noFights/v_PlayingGuitar_g19_c04.avi,0,noFights
../Dataset/noFights/v_PlayingSitar_g05_c05.avi,0,noFights
../Dataset/noFights/v_PizzaTossing_g02_c01.avi,0,noFights
../Dataset/noFights/v_SkyDiving_g05_c03.avi,0,noFights
../Dataset/noFights/v_BasketballDunk_g07_c06.avi,0,noFights
../Dataset/noFights/v_JugglingBalls_g02_c02.avi,0,noFights
../Dataset/noFights/v_MilitaryParade_g20_c03.avi,0,noFights
../Dataset/fights/fi219_xvid.avi,1,fights
../Dataset/noFights/v_Skiing_g06_c03.avi,0,noFights
../Dataset/noFights/v_JumpRope_g14_c02.avi,0,noFights
../Dataset/noFights/v_GolfSwing_g24_c03.avi,0,noFights
../Dataset/noFights/v_SkateBoarding_g10_c03.avi,0,noFights
../Dataset/noFights/v_Haircut_g13_c01.avi,0,noFights
../Dataset/noFights/v_PlayingFlute_g09_c05.avi,0,noFights
../Dataset/noFights/v_PlayingFlute_g11_c02.avi,0,noFights
../Dataset/noFights/v_BodyWeightSquats_g02_c01.avi,0,noFights
../Dataset/noFights/v_StillRings_g16_c04.avi,0,noFights
../Dataset/noFights/v_RockClimbingIndoor_g05_c06.avi,0,noFights
../Dataset/noFights/v_HeadMassage_g13_c03.avi,0,noFights
../Dataset/noFights/v_Drumming_g10_c04.avi,0,noFights
../Dataset/noFights/v_BasketballDunk_g20_c03.avi,0,noFights
../Dataset/noFights/v_ApplyLipstick_g12_c04.avi,0,noFights
../Dataset/noFights/v_TrampolineJumping_g22_c06.avi,0,noFights
../Dataset/noFights/v_Diving_g03_c07.avi,0,noFights
../Dataset/noFights/v_Billiards_g16_c03.avi,0,noFights
../Dataset/noFights/v_FieldHockeyPenalty_g04_c04.avi,0,noFights
../Dataset/noFights/v_PlayingDaf_g07_c02.avi,0,noFights
../Dataset/noFights/v_BaseballPitch_g05_c05.avi,0,noFights
../Dataset/noFights/v_VolleyballSpiking_g06_c01.avi,0,noFights
../Dataset/noFights/v_BodyWeightSquats_g23_c03.avi,0,noFights
../Dataset/noFights/v_JugglingBalls_g03_c07.avi,0,noFights
../Dataset/noFights/v_Billiards_g12_c01.avi,0,noFights
../Dataset/noFights/v_Bowling_g18_c03.avi,0,noFights
../Dataset/noFights/v_BoxingSpeedBag_g10_c03.avi,0,noFights
../Dataset/noFights/v_GolfSwing_g19_c02.avi,0,noFights
../Dataset/noFights/v_PommelHorse_g03_c03.avi,0,noFights
../Dataset/noFights/v_Rowing_g13_c03.avi,0,noFights
../Dataset/noFights/v_FieldHockeyPenalty_g05_c05.avi,0,noFights
../Dataset/noFights/v_Nunchucks_g08_c01.avi,0,noFights
../Dataset/noFights/v_PullUps_g08_c04.avi,0,noFights
../Dataset/noFights/v_HorseRace_g23_c03.avi,0,noFights
../Dataset/noFights/v_TennisSwing_g01_c05.avi,0,noFights
../Dataset/noFights/v_Knitting_g09_c04.avi,0,noFights
../Dataset/noFights/v_SoccerJuggling_g03_c02.avi,0,noFights
../Dataset/noFights/v_CricketBowling_g15_c02.avi,0,noFights
../Dataset/noFights/v_BoxingPunchingBag_g19_c02.avi,0,noFights
../Dataset/noFights/v_JumpingJack_g16_c03.avi,0,noFights
../Dataset/fights/v_SumoWrestling_g09_c04.avi,1,fights
../Dataset/noFights/v_BandMarching_g19_c06.avi,0,noFights
../Dataset/noFights/v_Hammering_g12_c01.avi,0,noFights
../Dataset/noFights/v_MoppingFloor_g04_c01.avi,0,noFights
../Dataset/noFights/v_SoccerPenalty_g06_c05.avi,0,noFights
../Dataset/noFights/v_Diving_g22_c03.avi,0,noFights
../Dataset/noFights/v_Diving_g02_c07.avi,0,noFights
../Dataset/noFights/v_JavelinThrow_g06_c01.avi,0,noFights
../Dataset/noFights/v_IceDancing_g06_c02.avi,0,noFights
../Dataset/noFights/v_CricketBowling_g09_c05.avi,0,noFights
../Dataset/noFights/v_WritingOnBoard_g19_c02.avi,0,noFights
../Dataset/noFights/v_ApplyLipstick_g08_c01.avi,0,noFights
../Dataset/noFights/v_PlayingGuitar_g25_c03.avi,0,noFights
../Dataset/noFights/v_PlayingDhol_g02_c01.avi,0,noFights
../Dataset/noFights/v_BlowingCandles_g04_c04.avi,0,noFights
../Dataset/noFights/v_Rafting_g07_c03.avi,0,noFights
../Dataset/noFights/v_PommelHorse_g17_c03.avi,0,noFights
../Dataset/noFights/v_CleanAndJerk_g05_c02.avi,0,noFights
../Dataset/noFights/v_BenchPress_g04_c06.avi,0,noFights
../Dataset/noFights/v_PushUps_g09_c02.avi,0,noFights
../Dataset/noFights/v_JugglingBalls_g23_c01.avi,0,noFights
../Dataset/noFights/v_HulaHoop_g18_c01.avi,0,noFights
../Dataset/noFights/v_SalsaSpin_g03_c01.avi,0,noFights
../Dataset/noFights/v_Bowling_g10_c02.avi,0,noFights
../Dataset/noFights/v_WallPushups_g07_c04.avi,0,noFights
../Dataset/noFights/v_BrushingTeeth_g14_c04.avi,0,noFights
../Dataset/noFights/v_PlayingViolin_g11_c03.avi,0,noFights
../Dataset/noFights/v_HeadMassage_g10_c02.avi,0,noFights
../Dataset/noFights/no493_xvid.avi,0,noFights
../Dataset/noFights/v_Knitting_g05_c01.avi,0,noFights
../Dataset/noFights/v_FrisbeeCatch_g22_c05.avi,0,noFights
../Dataset/noFights/v_StillRings_g07_c03.avi,0,noFights
../Dataset/noFights/v_JavelinThrow_g15_c04.avi,0,noFights
../Dataset/noFights/v_PizzaTossing_g16_c02.avi,0,noFights
../Dataset/noFights/v_FrisbeeCatch_g08_c03.avi,0,noFights
../Dataset/noFights/v_WalkingWithDog_g13_c01.avi,0,noFights
../Dataset/noFights/v_JumpRope_g11_c07.avi,0,noFights
../Dataset/noFights/v_BasketballDunk_g19_c03.avi,0,noFights
../Dataset/noFights/v_Skijet_g24_c04.avi,0,noFights
../Dataset/noFights/v_FrisbeeCatch_g03_c02.avi,0,noFights
../Dataset/noFights/v_JumpRope_g08_c01.avi,0,noFights
../Dataset/noFights/v_Archery_g23_c07.avi,0,noFights
../Dataset/noFights/v_WritingOnBoard_g10_c06.avi,0,noFights
../Dataset/noFights/v_ParallelBars_g20_c02.avi,0,noFights
../Dataset/noFights/no103_xvid.avi,0,noFights
../Dataset/noFights/v_PlayingCello_g24_c03.avi,0,noFights
../Dataset/noFights/v_BodyWeightSquats_g24_c02.avi,0,noFights
../Dataset/noFights/v_RopeClimbing_g17_c05.avi,0,noFights
../Dataset/noFights/v_Haircut_g10_c06.avi,0,noFights
../Dataset/noFights/v_PlayingViolin_g02_c01.avi,0,noFights
../Dataset/noFights/v_BenchPress_g07_c03.avi,0,noFights
../Dataset/noFights/v_StillRings_g06_c03.avi,0,noFights
../Dataset/noFights/v_SoccerJuggling_g18_c01.avi,0,noFights
../Dataset/noFights/v_PlayingCello_g09_c02.avi,0,noFights
../Dataset/noFights/v_Haircut_g05_c02.avi,0,noFights
../Dataset/noFights/v_HandStandPushups_g19_c03.avi,0,noFights
../Dataset/noFights/v_SkyDiving_g18_c04.avi,0,noFights
../Dataset/noFights/v_BandMarching_g16_c05.avi,0,noFights
../Dataset/fights/newfi16.avi,1,fights
../Dataset/noFights/v_Haircut_g07_c05.avi,0,noFights
../Dataset/noFights/v_BrushingTeeth_g09_c02.avi,0,noFights
../Dataset/noFights/v_BodyWeightSquats_g09_c05.avi,0,noFights
../Dataset/noFights/v_ShavingBeard_g19_c04.avi,0,noFights
../Dataset/noFights/v_HorseRace_g11_c03.avi,0,noFights
../Dataset/noFights/v_BandMarching_g05_c02.avi,0,noFights
../Dataset/noFights/v_CricketBowling_g11_c03.avi,0,noFights
../Dataset/noFights/v_FloorGymnastics_g10_c03.avi,0,noFights
../Dataset/noFights/v_Mixing_g01_c07.avi,0,noFights
../Dataset/noFights/v_PoleVault_g24_c06.avi,0,noFights
../Dataset/noFights/v_WalkingWithDog_g14_c02.avi,0,noFights
../Dataset/noFights/v_PoleVault_g15_c01.avi,0,noFights
../Dataset/noFights/v_MoppingFloor_g03_c01.avi,0,noFights
../Dataset/noFights/v_TaiChi_g04_c04.avi,0,noFights
../Dataset/noFights/v_Archery_g10_c05.avi,0,noFights
../Dataset/noFights/v_VolleyballSpiking_g03_c04.avi,0,noFights
../Dataset/noFights/v_FrisbeeCatch_g08_c05.avi,0,noFights
../Dataset/noFights/v_BabyCrawling_g02_c03.avi,0,noFights
../Dataset/noFights/v_BlowDryHair_g06_c02.avi,0,noFights
../Dataset/noFights/v_RopeClimbing_g06_c02.avi,0,noFights
../Dataset/fights/v_Punch_g25_c01.avi,1,fights
../Dataset/noFights/no448_xvid.avi,0,noFights
../Dataset/noFights/v_WritingOnBoard_g12_c01.avi,0,noFights
../Dataset/noFights/v_SkyDiving_g09_c04.avi,0,noFights
../Dataset/noFights/v_BrushingTeeth_g02_c06.avi,0,noFights
../Dataset/noFights/v_RopeClimbing_g14_c02.avi,0,noFights
../Dataset/noFights/v_HorseRace_g23_c01.avi,0,noFights
../Dataset/noFights/v_HighJump_g08_c03.avi,0,noFights
../Dataset/noFights/v_BoxingPunchingBag_g25_c05.avi,0,noFights
../Dataset/noFights/v_BoxingPunchingBag_g19_c01.avi,0,noFights
../Dataset/noFights/v_SoccerPenalty_g24_c02.avi,0,noFights
../Dataset/noFights/v_CleanAndJerk_g03_c02.avi,0,noFights
../Dataset/fights/fi234_xvid.avi,1,fights
../Dataset/noFights/v_Skiing_g08_c02.avi,0,noFights
../Dataset/noFights/v_RopeClimbing_g09_c03.avi,0,noFights
../Dataset/noFights/v_BoxingSpeedBag_g22_c04.avi,0,noFights
../Dataset/noFights/v_PlayingDaf_g05_c04.avi,0,noFights
../Dataset/noFights/no397_xvid.avi,0,noFights
../Dataset/noFights/v_Lunges_g25_c04.avi,0,noFights
../Dataset/noFights/v_HorseRiding_g21_c06.avi,0,noFights
../Dataset/noFights/v_PlayingCello_g04_c03.avi,0,noFights
../Dataset/noFights/v_PushUps_g04_c04.avi,0,noFights
../Dataset/noFights/v_FloorGymnastics_g18_c06.avi,0,noFights
../Dataset/noFights/v_BalanceBeam_g12_c02.avi,0,noFights
../Dataset/noFights/v_VolleyballSpiking_g12_c02.avi,0,noFights
../Dataset/noFights/v_Billiards_g25_c06.avi,0,noFights
../Dataset/noFights/v_IceDancing_g22_c06.avi,0,noFights
../Dataset/noFights/v_Mixing_g19_c01.avi,0,noFights
../Dataset/noFights/v_Lunges_g20_c02.avi,0,noFights
../Dataset/noFights/v_BoxingPunchingBag_g06_c06.avi,0,noFights
../Dataset/noFights/v_JumpRope_g03_c02.avi,0,noFights
../Dataset/noFights/v_GolfSwing_g14_c01.avi,0,noFights
../Dataset/noFights/v_VolleyballSpiking_g10_c03.avi,0,noFights
../Dataset/noFights/v_HandstandWalking_g09_c04.avi,0,noFights
../Dataset/noFights/v_IceDancing_g20_c01.avi,0,noFights
../Dataset/noFights/v_BaseballPitch_g06_c02.avi,0,noFights
../Dataset/noFights/v_BodyWeightSquats_g18_c02.avi,0,noFights
../Dataset/noFights/v_HighJump_g04_c05.avi,0,noFights
../Dataset/noFights/v_CleanAndJerk_g19_c04.avi,0,noFights
../Dataset/noFights/v_BenchPress_g03_c01.avi,0,noFights
../Dataset/noFights/v_PlayingCello_g05_c04.avi,0,noFights
../Dataset/noFights/v_Biking_g22_c03.avi,0,noFights
../Dataset/noFights/v_HorseRace_g16_c02.avi,0,noFights
../Dataset/noFights/v_CricketShot_g20_c05.avi,0,noFights
../Dataset/fights/v_SumoWrestling_g06_c01.avi,1,fights
../Dataset/noFights/v_IceDancing_g21_c03.avi,0,noFights
../Dataset/noFights/v_PushUps_g23_c03.avi,0,noFights
../Dataset/noFights/v_JugglingBalls_g11_c02.avi,0,noFights
../Dataset/noFights/v_ShavingBeard_g20_c01.avi,0,noFights
../Dataset/noFights/v_SalsaSpin_g09_c03.avi,0,noFights
../Dataset/noFights/v_TennisSwing_g23_c01.avi,0,noFights
../Dataset/noFights/v_Skiing_g25_c04.avi,0,noFights
../Dataset/noFights/v_BoxingSpeedBag_g13_c02.avi,0,noFights
../Dataset/noFights/v_YoYo_g08_c01.avi,0,noFights
../Dataset/fights/v_Punch_g06_c04.avi,1,fights
../Dataset/noFights/no121_xvid.avi,0,noFights
../Dataset/noFights/v_SkateBoarding_g04_c03.avi,0,noFights
../Dataset/noFights/no86_xvid.avi,0,noFights
../Dataset/noFights/v_Skiing_g11_c01.avi,0,noFights
../Dataset/noFights/v_RopeClimbing_g21_c02.avi,0,noFights
../Dataset/noFights/v_Typing_g03_c07.avi,0,noFights
../Dataset/noFights/v_HorseRiding_g02_c02.avi,0,noFights
../Dataset/fights/v_SumoWrestling_g22_c02.avi,1,fights
../Dataset/noFights/no385_xvid.avi,0,noFights
../Dataset/noFights/v_HandStandPushups_g09_c03.avi,0,noFights
../Dataset/noFights/v_VolleyballSpiking_g09_c06.avi,0,noFights
../Dataset/noFights/v_PlayingFlute_g06_c04.avi,0,noFights
../Dataset/noFights/v_PlayingSitar_g23_c02.avi,0,noFights
../Dataset/noFights/v_SoccerJuggling_g04_c03.avi,0,noFights
../Dataset/noFights/v_PlayingGuitar_g02_c02.avi,0,noFights
../Dataset/noFights/v_PizzaTossing_g11_c02.avi,0,noFights
../Dataset/noFights/v_HammerThrow_g18_c02.avi,0,noFights
../Dataset/noFights/v_BenchPress_g23_c02.avi,0,noFights
../Dataset/noFights/v_Knitting_g15_c03.avi,0,noFights
../Dataset/fights/v_Punch_g16_c07.avi,1,fights
../Dataset/noFights/v_SkyDiving_g12_c03.avi,0,noFights
../Dataset/noFights/v_JugglingBalls_g06_c01.avi,0,noFights
../Dataset/noFights/v_Basketball_g04_c01.avi,0,noFights
../Dataset/fights/fi144_xvid.avi,1,fights
../Dataset/noFights/v_PizzaTossing_g23_c04.avi,0,noFights
../Dataset/noFights/no362_xvid.avi,0,noFights
../Dataset/noFights/v_HorseRiding_g07_c06.avi,0,noFights
../Dataset/noFights/v_PlayingDaf_g07_c03.avi,0,noFights
../Dataset/noFights/v_CuttingInKitchen_g01_c03.avi,0,noFights
../Dataset/noFights/v_BenchPress_g22_c01.avi,0,noFights
../Dataset/noFights/v_Diving_g02_c06.avi,0,noFights
../Dataset/noFights/v_Swing_g20_c03.avi,0,noFights
../Dataset/noFights/v_JavelinThrow_g10_c05.avi,0,noFights
../Dataset/noFights/v_SoccerPenalty_g25_c01.avi,0,noFights
../Dataset/noFights/v_TaiChi_g01_c03.avi,0,noFights
../Dataset/noFights/v_CuttingInKitchen_g10_c05.avi,0,noFights
../Dataset/noFights/v_BenchPress_g09_c07.avi,0,noFights
../Dataset/noFights/v_Basketball_g09_c05.avi,0,noFights
../Dataset/noFights/v_JavelinThrow_g10_c01.avi,0,noFights
../Dataset/noFights/v_BenchPress_g09_c06.avi,0,noFights
../Dataset/fights/fi426_xvid.avi,1,fights
../Dataset/noFights/v_Biking_g12_c04.avi,0,noFights
../Dataset/noFights/v_ThrowDiscus_g24_c03.avi,0,noFights
../Dataset/noFights/no124_xvid.avi,0,noFights
../Dataset/noFights/v_PoleVault_g13_c01.avi,0,noFights
../Dataset/noFights/v_IceDancing_g02_c06.avi,0,noFights
../Dataset/noFights/v_TaiChi_g20_c02.avi,0,noFights
../Dataset/noFights/v_WritingOnBoard_g03_c01.avi,0,noFights
../Dataset/noFights/v_IceDancing_g24_c02.avi,0,noFights
../Dataset/noFights/v_BlowDryHair_g22_c02.avi,0,noFights
../Dataset/noFights/v_GolfSwing_g25_c04.avi,0,noFights
../Dataset/noFights/v_StillRings_g25_c05.avi,0,noFights
../Dataset/noFights/v_HorseRace_g13_c05.avi,0,noFights
../Dataset/noFights/v_Archery_g21_c02.avi,0,noFights
../Dataset/noFights/v_PlayingDhol_g04_c07.avi,0,noFights
../Dataset/noFights/v_Archery_g18_c02.avi,0,noFights
../Dataset/noFights/v_BabyCrawling_g22_c07.avi,0,noFights
../Dataset/noFights/v_WritingOnBoard_g21_c03.avi,0,noFights
../Dataset/fights/fi85_xvid.avi,1,fights
../Dataset/noFights/v_JumpRope_g18_c05.avi,0,noFights
../Dataset/noFights/v_Kayaking_g14_c01.avi,0,noFights
../Dataset/noFights/v_JavelinThrow_g12_c02.avi,0,noFights
../Dataset/noFights/v_BlowingCandles_g24_c04.avi,0,noFights
../Dataset/noFights/v_HammerThrow_g02_c03.avi,0,noFights
../Dataset/noFights/v_SoccerPenalty_g05_c02.avi,0,noFights
../Dataset/noFights/no323_xvid.avi,0,noFights
../Dataset/noFights/v_TennisSwing_g20_c05.avi,0,noFights
../Dataset/noFights/v_Basketball_g10_c02.avi,0,noFights
../Dataset/noFights/v_BasketballDunk_g07_c04.avi,0,noFights
../Dataset/noFights/v_Basketball_g04_c02.avi,0,noFights
../Dataset/noFights/v_TennisSwing_g25_c01.avi,0,noFights
../Dataset/noFights/v_Swing_g02_c04.avi,0,noFights
../Dataset/noFights/v_Shotput_g17_c03.avi,0,noFights
../Dataset/noFights/v_HighJump_g01_c04.avi,0,noFights
../Dataset/noFights/no329_xvid.avi,0,noFights
../Dataset/noFights/v_PlayingDhol_g25_c04.avi,0,noFights
../Dataset/noFights/v_FrisbeeCatch_g12_c02.avi,0,noFights
../Dataset/noFights/v_Swing_g14_c01.avi,0,noFights
../Dataset/fights/v_Punch_g18_c04.avi,1,fights
../Dataset/noFights/v_HorseRiding_g19_c05.avi,0,noFights
../Dataset/noFights/v_PoleVault_g25_c07.avi,0,noFights
../Dataset/noFights/v_TaiChi_g12_c03.avi,0,noFights
../Dataset/noFights/v_WalkingWithDog_g06_c03.avi,0,noFights
../Dataset/noFights/no54_xvid.avi,0,noFights
../Dataset/fights/TheBoondockSaints_punch_h_nm_np1_fr_bad_105.avi,1,fights
../Dataset/noFights/v_PoleVault_g06_c05.avi,0,noFights
../Dataset/noFights/v_PommelHorse_g01_c04.avi,0,noFights
../Dataset/noFights/v_Drumming_g14_c05.avi,0,noFights
../Dataset/noFights/v_JavelinThrow_g07_c01.avi,0,noFights
../Dataset/noFights/v_Bowling_g09_c01.avi,0,noFights
../Dataset/noFights/v_MilitaryParade_g08_c03.avi,0,noFights
../Dataset/noFights/v_SalsaSpin_g14_c03.avi,0,noFights
../Dataset/noFights/v_HeadMassage_g08_c04.avi,0,noFights
../Dataset/noFights/v_Knitting_g12_c03.avi,0,noFights
../Dataset/noFights/v_PullUps_g13_c04.avi,0,noFights
../Dataset/noFights/v_HeadMassage_g24_c04.avi,0,noFights
../Dataset/noFights/v_PlayingViolin_g03_c03.avi,0,noFights
../Dataset/noFights/v_PlayingFlute_g06_c05.avi,0,noFights
../Dataset/noFights/v_WritingOnBoard_g09_c03.avi,0,noFights
../Dataset/noFights/v_Bowling_g14_c02.avi,0,noFights
../Dataset/noFights/v_LongJump_g10_c01.avi,0,noFights
../Dataset/noFights/v_PlayingFlute_g20_c03.avi,0,noFights
../Dataset/noFights/v_CleanAndJerk_g03_c04.avi,0,noFights
../Dataset/noFights/v_Billiards_g05_c03.avi,0,noFights
../Dataset/noFights/v_PlayingFlute_g11_c01.avi,0,noFights
../Dataset/noFights/v_CricketShot_g06_c01.avi,0,noFights
../Dataset/noFights/v_Haircut_g19_c03.avi,0,noFights
../Dataset/noFights/v_Hammering_g21_c02.avi,0,noFights
../Dataset/noFights/v_PlayingTabla_g05_c02.avi,0,noFights
../Dataset/noFights/v_BrushingTeeth_g07_c01.avi,0,noFights
../Dataset/noFights/v_JavelinThrow_g12_c01.avi,0,noFights
../Dataset/noFights/v_CricketBowling_g06_c03.avi,0,noFights
../Dataset/noFights/v_Drumming_g09_c03.avi,0,noFights
../Dataset/noFights/v_JumpingJack_g06_c06.avi,0,noFights
../Dataset/noFights/v_FieldHockeyPenalty_g07_c02.avi,0,noFights
../Dataset/noFights/v_HorseRiding_g15_c03.avi,0,noFights
../Dataset/fights/v_SumoWrestling_g12_c03.avi,1,fights
../Dataset/noFights/v_PlayingGuitar_g11_c06.avi,0,noFights
../Dataset/noFights/v_ThrowDiscus_g02_c01.avi,0,noFights
../Dataset/noFights/v_ThrowDiscus_g06_c06.avi,0,noFights
../Dataset/noFights/v_CleanAndJerk_g15_c02.avi,0,noFights
../Dataset/noFights/no217_xvid.avi,0,noFights
../Dataset/noFights/v_TableTennisShot_g22_c07.avi,0,noFights
../Dataset/fights/v_SumoWrestling_g03_c01.avi,1,fights
../Dataset/noFights/no264_xvid.avi,0,noFights
../Dataset/noFights/v_HorseRace_g21_c02.avi,0,noFights
../Dataset/noFights/v_Rowing_g24_c04.avi,0,noFights
../Dataset/noFights/v_ShavingBeard_g18_c07.avi,0,noFights
../Dataset/noFights/v_ApplyEyeMakeup_g20_c03.avi,0,noFights
../Dataset/noFights/v_PlayingSitar_g14_c06.avi,0,noFights
../Dataset/noFights/v_Surfing_g06_c01.avi,0,noFights
../Dataset/fights/fi254_xvid.avi,1,fights
../Dataset/noFights/v_Shotput_g21_c02.avi,0,noFights
../Dataset/noFights/v_Skiing_g05_c02.avi,0,noFights
../Dataset/noFights/v_BandMarching_g03_c01.avi,0,noFights
../Dataset/noFights/v_BoxingPunchingBag_g12_c02.avi,0,noFights
../Dataset/noFights/v_MilitaryParade_g20_c01.avi,0,noFights
../Dataset/fights/fi356_xvid.avi,1,fights
../Dataset/noFights/v_FrisbeeCatch_g04_c05.avi,0,noFights
../Dataset/noFights/v_GolfSwing_g24_c07.avi,0,noFights
../Dataset/noFights/no489_xvid.avi,0,noFights
../Dataset/noFights/v_Archery_g15_c03.avi,0,noFights
../Dataset/noFights/v_HandstandWalking_g21_c01.avi,0,noFights
../Dataset/noFights/v_ApplyEyeMakeup_g14_c02.avi,0,noFights
../Dataset/noFights/v_PlayingSitar_g14_c03.avi,0,noFights
